Well	Cycle	BLUE	GREEN	YELLOW	RED
E12	36	-4445	-3497	-2763	-2836
F1	36	-2933	-2096	1483	239
F2	36	-5200	-3689	3649	1129
F3	36	-4913	-3696	-216	-1248
F4	36	-1415	-1076	-449	992
F5	36	-5284	-3946	-1266	-1992
F6	36	-4741	-3462	1467	-89
F7	36	-5001	-3771	-880	-1689
F8	36	586	-41	157	-17
F9	36	-4088	-3249	-2528	-2618
F10	36	-2426	-2147	-1596	-1610
F11	36	-4215	-3335	-2607	-2637
F12	36	-1648	-1575	-1255	-1389
G1	36	-4093	-3233	-915	-1597
G2	36	-4338	-3277	-229	-1317
G3	36	-4279	-3292	-640	-1270
G4	36	-5343	-4092	-3193	-3253
G5	36	-4582	-3441	-921	-1573
G6	36	-4381	-3225	460	-577
G7	36	-4640	-3523	-922	-1670
G8	36	-4812	-3812	-3047	-3149
G9	36	-5910	-4478	-3453	-3487
G10	36	-4815	-3684	-2793	-2895
G11	36	-5160	-3912	-3049	-3045
G12	36	-4621	-3605	-2826	-2870
H1	36	-2637	-2116	-1592	-1825
H2	36	-1263	-1200	-884	-1153
H3	36	-5152	-3928	-3025	-3078
H4	36	-4813	-3818	-2990	-3121
H5	36	4408	2975	2556	2216
H6	36	-3706	-2987	-2336	-2373
H7	36	-4979	-3836	-2891	-2932
H8	36	-4711	-3669	-2815	-2773
H9	36	-4224	-3362	-2601	-2682
H10	36	-4061	-3211	-2477	-2498
H11	36	-4683	-3630	-2861	-2620
H12	36	-2874	-2220	2338	912
A1	37	-4457	-3430	-1074	-1772
A2	37	-4748	-3567	-802	-1579
A3	37	-4332	-3346	-1045	-1516
A4	37	-5467	-4169	-3320	-3389
A5	37	-4701	-3625	-1091	-1759
A6	37	-4294	-3277	-615	-1253
A7	37	-3846	-3132	-653	-1170
A8	37	-3490	-2922	-2335	-2446
A9	37	-5287	-4030	-3094	-3074
A10	37	-5829	-4402	-3297	-3334
A11	37	-5117	-3978	-3095	-3155
A12	37	-5423	-4021	-3163	-3223
B1	37	-5341	-4046	-1333	-2076
B2	37	-6192	-4277	2334	222
B3	37	-5425	-3978	-1047	-1787
B4	37	-5142	-3864	-2930	-2900
B5	37	-5377	-4017	-475	-1440
B6	37	-4897	-3608	3327	906
B7	37	-4592	-3428	-333	-1211
B8	37	-5334	-4122	-3253	-3347
B9	37	-4462	-3514	-2717	-2760
B10	37	-3577	-2888	-2231	-2280
B11	37	-3288	-2868	-2422	-2664
B12	37	-4527	-3600	-2775	-2623
C1	37	-4573	-3496	-1076	-1788
C2	37	-5091	-3727	286	-928
C3	37	-4335	-3298	-856	-1514
C4	37	-5322	-4123	-3282	-3376
C5	37	-4111	-3098	-657	-1142
C6	37	-5671	-4259	-1642	-2402
C7	37	-5344	-3965	-1217	-1898
C8	37	-4740	-3791	-3035	-3166
C9	37	-4845	-3736	-2846	-2828
C10	37	-5084	-3909	-3090	-3146
C11	37	-4637	-3597	-2855	-2813
C12	37	-3915	-3237	-2516	-2551
D1	37	-4887	-3777	-2819	-3012
D2	37	-4181	-3289	-2331	-2442
D3	37	-5024	-3917	-3081	-3173
D4	37	-4085	-3355	-2629	-2782
D5	37	-4745	-3759	-2958	-3080
D6	37	-5050	-3933	-3153	-3270
D7	37	-3821	-3033	-2140	-2201
D8	37	1096	-82	-381	-927
D9	37	-4550	-3509	-2738	-2840
D10	37	-4379	-3502	-2723	-2803
D11	37	-4488	-3535	-2771	-2822
D12	37	-3638	-2969	-2349	-2448
E1	37	-4602	-3517	-1020	-1695
E2	37	-5101	-3871	-1149	-1930
E3	37	-4484	-3384	-835	-1498
E4	37	-4975	-3847	-2966	-3073
E5	37	-2575	-2287	11	-717
E6	37	-4341	-3256	-342	-1083
E7	37	-4802	-3651	-1084	-1738
E8	37	-4105	-3343	-2623	-2705
E9	37	-4255	-3290	-2466	-2416
E10	37	-2708	-2330	-1730	-1795
E11	37	-3362	-2856	-2316	-2504
E12	37	-4447	-3506	-2776	-2871
F1	37	-2914	-2100	1470	261
F2	37	-5243	-3698	3636	1100
F3	37	-4895	-3723	-191	-1249
F4	37	-1399	-1091	-454	1007
F5	37	-5268	-3964	-1264	-2008
F6	37	-4742	-3476	1497	-93
F7	37	-4970	-3770	-873	-1689
F8	37	598	-2	142	34
F9	37	-4115	-3315	-2570	-2615
F10	37	-2372	-2127	-1585	-1560
F11	37	-4242	-3347	-2574	-2558
F12	37	-1659	-1578	-1244	-1375
G1	37	-4089	-3193	-859	-1618
G2	37	-4311	-3274	-176	-1282
G3	37	-4305	-3325	-604	-1317
G4	37	-5316	-4093	-3215	-3277
G5	37	-4595	-3419	-912	-1550
G6	37	-4347	-3228	490	-557
G7	37	-4631	-3443	-876	-1561
G8	37	-4801	-3806	-3058	-3160
G9	37	-5913	-4442	-3432	-3465
G10	37	-4801	-3657	-2797	-2863
G11	37	-5127	-3905	-3054	-3049
G12	37	-4577	-3566	-2788	-2822
H1	37	-2644	-2047	-1573	-1780
H2	37	-1262	-1213	-934	-1130
H3	37	-5139	-3907	-3037	-3022
H4	37	-4803	-3814	-2997	-3099
H5	37	4390	2942	2564	2198
H6	37	-3709	-3010	-2329	-2397
H7	37	-4983	-3831	-2867	-2940
H8	37	-4715	-3639	-2824	-2787
H9	37	-4209	-3296	-2564	-2634
H10	37	-4039	-3157	-2478	-2486
H11	37	-4660	-3641	-2857	-2576
H12	37	-2866	-2230	2318	941
A1	38	-4443	-3400	-1115	-1775
A2	38	-4784	-3570	-869	-1614
A3	38	-4337	-3290	-1065	-1499
A4	38	-5466	-4144	-3277	-3412
A5	38	-4717	-3597	-1104	-1743
A6	38	-4333	-3290	-633	-1296
A7	38	-3902	-3115	-703	-1161
A8	38	-3509	-2936	-2366	-2486
A9	38	-5305	-4027	-3080	-3053
A10	38	-5886	-4408	-3307	-3342
A11	38	-5137	-3962	-3133	-3177
A12	38	-5427	-4080	-3173	-3229
B1	38	-5371	-4054	-1347	-2098
B2	38	-6181	-4306	2338	234
B3	38	-5415	-3977	-1035	-1760
B4	38	-5171	-3870	-2924	-2936
B5	38	-5423	-4067	-489	-1438
B6	38	-4905	-3651	3275	902
B7	38	-4560	-3374	-329	-1207
B8	38	-5331	-4141	-3257	-3323
B9	38	-4478	-3526	-2686	-2770
B10	38	-3596	-2901	-2203	-2259
B11	38	-3285	-2873	-2388	-2671
B12	38	-4549	-3631	-2728	-2652
C1	38	-4578	-3470	-1147	-1758
C2	38	-5111	-3690	262	-940
C3	38	-4319	-3286	-847	-1500
C4	38	-5322	-4116	-3286	-3382
C5	38	-4106	-3100	-645	-1141
C6	38	-5654	-4254	-1645	-2365
C7	38	-5377	-3988	-1258	-1933
C8	38	-4786	-3796	-3031	-3147
C9	38	-4824	-3704	-2843	-2812
C10	38	-5110	-3932	-3096	-3152
C11	38	-4616	-3608	-2816	-2836
C12	38	-3945	-3207	-2622	-2574
D1	38	-4906	-3809	-2854	-3012
D2	38	-4152	-3278	-2342	-2442
D3	38	-5021	-3892	-3077	-3134
D4	38	-4093	-3374	-2637	-2771
D5	38	-4706	-3773	-3019	-3083
D6	38	-5048	-3982	-3147	-3229
D7	38	-3832	-3040	-2156	-2180
D8	38	1120	-98	-386	-925
D9	38	-4499	-3566	-2756	-2793
D10	38	-4440	-3507	-2754	-2819
D11	38	-4561	-3546	-2729	-2816
D12	38	-3596	-2989	-2380	-2416
E1	38	-4609	-3523	-1002	-1699
E2	38	-5072	-3839	-1123	-1961
E3	38	-4482	-3380	-775	-1510
E4	38	-4921	-3851	-2984	-3045
E5	38	-2568	-2295	26	-693
E6	38	-4346	-3255	-316	-1094
E7	38	-4819	-3665	-1063	-1732
E8	38	-4120	-3314	-2609	-2686
E9	38	-4238	-3277	-2453	-2479
E10	38	-2741	-2300	-1770	-1814
E11	38	-3393	-2837	-2295	-2503
E12	38	-4450	-3524	-2817	-2869
F1	38	-2908	-2061	1482	235
F2	38	-5211	-3686	3710	1138
F3	38	-4866	-3723	-152	-1185
F4	38	-1392	-1066	-480	1008
F5	38	-5289	-3969	-1267	-2006
F6	38	-4765	-3505	1463	-70
F7	38	-4991	-3782	-860	-1724
F8	38	616	1	155	3
F9	38	-4103	-3269	-2549	-2580
F10	38	-2411	-2117	-1615	-1580
F11	38	-4209	-3337	-2566	-2597
F12	38	-1634	-1585	-1288	-1419
G1	38	-4100	-3180	-941	-1627
G2	38	-4339	-3312	-204	-1332
G3	38	-4351	-3337	-678	-1304
G4	38	-5314	-4097	-3234	-3264
G5	38	-4596	-3452	-934	-1531
G6	38	-4366	-3226	518	-565
G7	38	-4650	-3498	-901	-1614
G8	38	-4860	-3821	-3048	-3182
G9	38	-5892	-4436	-3412	-3453
G10	38	-4807	-3688	-2796	-2876
G11	38	-5142	-3919	-3065	-3078
G12	38	-4572	-3579	-2815	-2836
H1	38	-2617	-2068	-1581	-1811
H2	38	-1232	-1203	-870	-1113
H3	38	-5146	-3896	-3024	-3078
H4	38	-4846	-3794	-3020	-3136
H5	38	4420	2966	2533	2218
H6	38	-3706	-3033	-2360	-2429
H7	38	-4983	-3816	-2887	-2929
H8	38	-4677	-3656	-2826	-2804
H9	38	-4226	-3339	-2585	-2673
H10	38	-4050	-3195	-2477	-2501
H11	38	-4639	-3648	-2836	-2608
H12	38	-2867	-2209	2328	918
A1	39	-4439	-3388	-1100	-1759
A2	39	-4754	-3591	-861	-1617
A3	39	-4315	-3307	-1059	-1497
A4	39	-5465	-4184	-3293	-3415
A5	39	-4678	-3639	-1099	-1749
A6	39	-4333	-3330	-644	-1316
A7	39	-3883	-3097	-666	-1169
A8	39	-3488	-2926	-2342	-2487
A9	39	-5288	-4056	-3070	-3040
A10	39	-5867	-4437	-3326	-3357
A11	39	-5112	-3937	-3128	-3164
A12	39	-5418	-4122	-3160	-3201
B1	39	-5352	-4007	-1309	-2071
B2	39	-6168	-4315	2347	278
B3	39	-5405	-3954	-990	-1758
B4	39	-5188	-3886	-2915	-2910
B5	39	-5385	-4024	-494	-1439
B6	39	-4916	-3630	3281	918
B7	39	-4574	-3409	-372	-1212
B8	39	-5327	-4142	-3313	-3356
B9	39	-4460	-3532	-2714	-2757
B10	39	-3556	-2926	-2193	-2281
B11	39	-3287	-2889	-2407	-2645
B12	39	-4518	-3626	-2733	-2643
C1	39	-4595	-3465	-1123	-1779
C2	39	-5102	-3697	309	-916
C3	39	-4347	-3306	-859	-1480
C4	39	-5307	-4170	-3319	-3361
C5	39	-4133	-3146	-681	-1147
C6	39	-5666	-4265	-1666	-2398
C7	39	-5370	-4008	-1232	-1931
C8	39	-4806	-3831	-3039	-3133
C9	39	-4851	-3741	-2846	-2859
C10	39	-5131	-3918	-3099	-3166
C11	39	-4672	-3626	-2884	-2844
C12	39	-3959	-3207	-2549	-2566
D1	39	-4846	-3785	-2876	-3008
D2	39	-4139	-3304	-2345	-2427
D3	39	-4993	-3893	-3060	-3147
D4	39	-4096	-3376	-2652	-2784
D5	39	-4791	-3758	-3002	-3091
D6	39	-5042	-4028	-3166	-3253
D7	39	-3811	-3048	-2140	-2210
D8	39	1089	-92	-373	-944
D9	39	-4520	-3553	-2775	-2832
D10	39	-4424	-3473	-2746	-2772
D11	39	-4546	-3532	-2799	-2822
D12	39	-3626	-2981	-2350	-2421
E1	39	-4599	-3523	-993	-1729
E2	39	-5060	-3831	-1107	-1909
E3	39	-4485	-3386	-807	-1505
E4	39	-4958	-3878	-2989	-3076
E5	39	-2536	-2293	35	-712
E6	39	-4384	-3293	-334	-1066
E7	39	-4832	-3664	-1024	-1740
E8	39	-4138	-3328	-2631	-2697
E9	39	-4240	-3293	-2479	-2447
E10	39	-2728	-2312	-1739	-1838
E11	39	-3395	-2869	-2344	-2521
E12	39	-4417	-3508	-2752	-2850
F1	39	-2929	-2088	1478	222
F2	39	-5220	-3661	3714	1154
F3	39	-4919	-3708	-193	-1204
F4	39	-1368	-1093	-426	1007
F5	39	-5312	-3945	-1240	-2033
F6	39	-4757	-3482	1505	-80
F7	39	-4974	-3803	-863	-1712
F8	39	612	-16	143	-23
F9	39	-4101	-3291	-2535	-2595
F10	39	-2377	-2106	-1618	-1587
F11	39	-4250	-3360	-2575	-2594
F12	39	-1637	-1588	-1264	-1398
G1	39	-4110	-3229	-891	-1611
G2	39	-4277	-3272	-189	-1263
G3	39	-4317	-3308	-654	-1300
G4	39	-5359	-4120	-3222	-3271
G5	39	-4624	-3440	-916	-1533
G6	39	-4342	-3218	500	-554
G7	39	-4602	-3504	-898	-1604
G8	39	-4830	-3838	-3068	-3193
G9	39	-5935	-4477	-3434	-3445
G10	39	-4840	-3667	-2837	-2884
G11	39	-5176	-3943	-3090	-3057
G12	39	-4570	-3598	-2852	-2844
H1	39	-2610	-2072	-1579	-1819
H2	39	-1251	-1229	-891	-1123
H3	39	-5154	-3907	-3029	-3041
H4	39	-4833	-3827	-2999	-3114
H5	39	4418	2983	2563	2229
H6	39	-3731	-2999	-2342	-2399
H7	39	-4999	-3838	-2893	-2902
H8	39	-4672	-3657	-2864	-2790
H9	39	-4245	-3339	-2602	-2646
H10	39	-4069	-3201	-2476	-2499
H11	39	-4644	-3627	-2892	-2629
H12	39	-2885	-2232	2334	904
A1	40	-4406	-3372	-1077	-1745
A2	40	-4724	-3554	-815	-1597
A3	40	-4334	-3290	-1058	-1501
A4	40	-5452	-4163	-3278	-3396
A5	40	-4704	-3594	-1115	-1749
A6	40	-4305	-3310	-659	-1311
A7	40	-3877	-3111	-668	-1145
A8	40	-3442	-2885	-2358	-2467
A9	40	-5270	-4029	-3054	-3052
A10	40	-5863	-4429	-3296	-3334
A11	40	-5122	-3904	-3101	-3202
A12	40	-5422	-4115	-3191	-3214
B1	40	-5344	-4013	-1297	-2071
B2	40	-6169	-4277	2344	248
B3	40	-5436	-3986	-1053	-1771
B4	40	-5139	-3830	-2903	-2906
B5	40	-5395	-4038	-448	-1464
B6	40	-4887	-3638	3310	898
B7	40	-4561	-3375	-343	-1173
B8	40	-5329	-4148	-3275	-3320
B9	40	-4499	-3563	-2722	-2795
B10	40	-3564	-2883	-2210	-2296
B11	40	-3255	-2860	-2404	-2664
B12	40	-4507	-3655	-2764	-2649
C1	40	-4598	-3468	-1147	-1775
C2	40	-5102	-3705	309	-924
C3	40	-4369	-3322	-884	-1489
C4	40	-5322	-4157	-3301	-3380
C5	40	-4125	-3114	-682	-1136
C6	40	-5672	-4259	-1652	-2395
C7	40	-5371	-3990	-1285	-1905
C8	40	-4765	-3786	-3026	-3144
C9	40	-4836	-3685	-2852	-2811
C10	40	-5106	-3919	-3055	-3172
C11	40	-4650	-3585	-2866	-2841
C12	40	-3932	-3219	-2563	-2541
D1	40	-4887	-3798	-2840	-3028
D2	40	-4113	-3280	-2310	-2405
D3	40	-5018	-3912	-3090	-3164
D4	40	-4121	-3372	-2642	-2753
D5	40	-4719	-3742	-2995	-3081
D6	40	-5025	-3960	-3142	-3261
D7	40	-3840	-3028	-2145	-2225
D8	40	1135	-52	-346	-937
D9	40	-4462	-3542	-2767	-2808
D10	40	-4390	-3490	-2749	-2754
D11	40	-4535	-3528	-2760	-2794
D12	40	-3634	-2979	-2352	-2393
E1	40	-4585	-3505	-1007	-1701
E2	40	-5057	-3826	-1111	-1892
E3	40	-4497	-3348	-782	-1498
E4	40	-4953	-3860	-3008	-3057
E5	40	-2572	-2239	37	-673
E6	40	-4318	-3264	-327	-1122
E7	40	-4784	-3638	-1072	-1744
E8	40	-4098	-3293	-2628	-2682
E9	40	-4214	-3297	-2474	-2441
E10	40	-2785	-2330	-1735	-1837
E11	40	-3364	-2861	-2319	-2499
E12	40	-4447	-3517	-2792	-2839
F1	40	-2915	-2110	1483	226
F2	40	-5211	-3631	3737	1157
F3	40	-4906	-3696	-174	-1230
F4	40	-1410	-1080	-466	995
F5	40	-5275	-3956	-1230	-1997
F6	40	-4752	-3467	1499	-40
F7	40	-4999	-3781	-871	-1730
F8	40	596	29	161	-20
F9	40	-4086	-3285	-2535	-2602
F10	40	-2369	-2109	-1572	-1593
F11	40	-4201	-3316	-2561	-2579
F12	40	-1631	-1575	-1231	-1422
G1	40	-4104	-3191	-891	-1600
G2	40	-4344	-3254	-183	-1314
G3	40	-4328	-3289	-638	-1303
G4	40	-5278	-4114	-3234	-3273
G5	40	-4582	-3408	-895	-1552
G6	40	-4360	-3267	507	-571
G7	40	-4620	-3473	-894	-1600
G8	40	-4827	-3811	-3058	-3161
G9	40	-5894	-4430	-3456	-3428
G10	40	-4803	-3686	-2795	-2873
G11	40	-5163	-3942	-3087	-3054
G12	40	-4585	-3583	-2825	-2832
H1	40	-2623	-2099	-1583	-1844
H2	40	-1238	-1203	-851	-1133
H3	40	-5099	-3881	-3013	-3059
H4	40	-4841	-3820	-2999	-3092
H5	40	4425	3008	2592	2238
H6	40	-3691	-3017	-2324	-2410
H7	40	-5008	-3814	-2886	-2945
H8	40	-4678	-3650	-2831	-2782
H9	40	-4226	-3334	-2598	-2655
H10	40	-4053	-3159	-2476	-2530
H11	40	-4663	-3624	-2843	-2631
H12	40	-2897	-2226	2349	960
